Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,429,955
Aaron_Sorkin_,892,1481
Abdel_Nasser_Assidi_,450,994
Abdoulaye_Wade_,87,248
Abdullah_,402,916
Abdullah_Gul_,911,1496
Abdullah_al-Attiyah_,268,679
Abdullatif_Sener_,950,1520
Abel_Pacheco_,138,377
Abid_Hamid_Mahmud_Al-Tikriti_,479,1038
Adam_Sandler_,231,601
Adam_Scott_,1116,1602
Adel_Al-Jubeir_,129,358
Adolfo_Aguilar_Zinser_,115,320
Adolfo_Rodriguez_Saa_,1227,1640
Adrian_McPherson_,1202,1635
Adrian_Nastase_,244,628
Adrien_Brody_,397,908
Ahmad_Masood_,603,1213
Ahmed_Chalabi_,162,439
Ahmet_Necdet_Sezer_,455,1003
Ai_Sugiyama_,703,1321
Aicha_El_Ouafi_,17,49
Aitor_Gonzalez_,1296,1652
Akbar_Hashemi_Rafsanjani_,257,654
Akhmed_Zakayev_,637,1257
Al_Davis_,832,1431
Al_Gore_,435,964
Al_Pacino_,552,1152
Al_Sharpton_,251,643
Alan_Ball_,165,446
Alan_Greenspan_,275,690
Alan_Mulally_,385,888
Alastair_Campbell_,946,1518
Albert_Costa_,371,863
Alberto_Fujimori_,809,1407
Alberto_Ruiz_Gallardon_,1,1
Albrecht_Mentz_,2,4
Aldo_Paredes_,1199,1630
Alec_Baldwin_,260,662
Alejandro_Atchugarry_,122,340
Alejandro_Avila_,341,813
Alejandro_Toledo_,96,269
Aleksander_Kwasniewski_,974,1532
Alex_Barros_,366,857
Alex_Penelas_,83,238
Alex_Sink_,560,1161
Alexander_Downer_,178,473
Alexander_Losyukov_,448,989
Alexander_Rumyantsev_,342,814
Alexandra_Stevenson_,573,1181
Alexandra_Vodjanikova_,788,1393
Ali_Abbas_,3,7
Ali_Khamenei_,1024,1564
Ali_Naimi_,147,400
Alice_Fisher_,181,480
Alicia_Silverstone_,320,775
Alimzhan_Tokhtakhounov_,893,1482
Alison_Lohman_,479,1039
Allen_Iverson_,830,1430
Allison_Janney_,276,692
Allyson_Felix_,223,579
Alvaro_Noboa_,311,757
Alvaro_Silva_Calderon_,845,1446
Alvaro_Uribe_,525,1104
Amanda_Beard_,541,1133
Amanda_Bynes_,55,161
Amanda_Coetzer_,1249,1644
Amber_Tamblyn_,317,769
Amelia_Vega_,273,687
Amelie_Mauresmo_,1348,1661
Amer_al-Saadi_,475,1032
Amram_Mitzna_,4,10
Ana_Guevara_,284,708
Ana_Palacio_,220,572
Anastasia_Myskina_,142,387
Anders_Ebbeson_,454,1000
Anders_Fogh_Rasmussen_,505,1079
Andre_Agassi_,441,975
Andrei_Mikhnevich_,824,1423
Andrew_Bunner_,5,13
Andrew_Cuomo_,180,477
Andrew_Niccol_,6,16
Andrew_Weissmann_,313,761
Andy_Hebb_,347,823
Andy_Roddick_,739,1353
Angela_Bassett_,302,741
Angela_Lansbury_,498,1071
Angela_Merkel_,41,119
Angelina_Jolie_,258,657
Angelo_Reyes_,707,1326
Anibal_Ibarra_,345,818
Ann_Veneman_,320,776
Anna_Kournikova_,390,895
Anna_Nicole_Smith_,481,1044
Anne_Krueger_,332,799
Anne_McLellan_,280,701
