Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,95157,248
Aaron_Sorkin_,141455,1454
Abdel_Nasser_Assidi_,119672,878
Abdoulaye_Wade_,148297,1543
Abdullah_,119208,858
Abdullah_Gul_,109379,557
Abdullah_al-Attiyah_,113125,662
Abdullatif_Sener_,138618,1391
Abel_Pacheco_,118563,835
Abid_Hamid_Mahmud_Al-Tikriti_,131455,1217
Adam_Sandler_,69492,78
Adam_Scott_,0,1
Adel_Al-Jubeir_,126829,1086
Adolfo_Aguilar_Zinser_,130471,1187
Adolfo_Rodriguez_Saa_,90918,195
Adrian_McPherson_,128684,1135
Adrian_Nastase_,103869,428
Adrien_Brody_,120481,903
Ahmad_Masood_,73949,95
Ahmed_Chalabi_,120601,905
Ahmet_Necdet_Sezer_,122182,948
Ai_Sugiyama_,122880,962
Aicha_El_Ouafi_,121150,923
Aitor_Gonzalez_,0,2
Akbar_Hashemi_Rafsanjani_,77172,103
Akhmed_Zakayev_,131750,1220
Al_Davis_,119444,871
Al_Gore_,106798,493
Al_Pacino_,140227,1428
Al_Sharpton_,124311,1010
Alan_Ball_,148740,1552
Alan_Greenspan_,134778,1310
Alan_Mulally_,104792,442
Alastair_Campbell_,106532,485
Albert_Costa_,118745,842
Alberto_Fujimori_,100900,345
Alberto_Ruiz_Gallardon_,148755,1553
Albrecht_Mentz_,115257,722
Aldo_Paredes_,149939,1564
Alec_Baldwin_,85365,149
Alejandro_Atchugarry_,99345,317
Alejandro_Avila_,116987,771
Alejandro_Toledo_,105087,449
Aleksander_Kwasniewski_,144822,1503
Alex_Barros_,0,3
Alex_Penelas_,120478,902
Alex_Sink_,125044,1036
Alexander_Downer_,82681,129
Alexander_Losyukov_,165094,1649
Alexander_Rumyantsev_,108856,542
Alexandra_Stevenson_,117931,814
Alexandra_Vodjanikova_,103140,413
Ali_Abbas_,144059,1490
Ali_Khamenei_,159171,1630
Ali_Naimi_,102088,375
Alice_Fisher_,112056,633
Alicia_Silverstone_,109779,568
Alimzhan_Tokhtakhounov_,117323,786
Alison_Lohman_,0,4
Allen_Iverson_,133258,1270
Allison_Janney_,130146,1179
Allyson_Felix_,160877,1639
Alvaro_Noboa_,137616,1376
Alvaro_Silva_Calderon_,135808,1334
Alvaro_Uribe_,129283,1148
Amanda_Beard_,0,5
Amanda_Bynes_,111795,624
Amanda_Coetzer_,124253,1005
Amber_Tamblyn_,134297,1295
Amelia_Vega_,102722,394
Amelie_Mauresmo_,106664,488
Amer_al-Saadi_,114894,708
Amram_Mitzna_,140606,1435
Ana_Guevara_,113221,663
Ana_Palacio_,95443,253
Anastasia_Myskina_,138763,1396
Anders_Ebbeson_,118592,837
Anders_Fogh_Rasmussen_,124574,1017
Andre_Agassi_,125081,1037
Andrei_Mikhnevich_,123147,971
Andrew_Bunner_,0,6
Andrew_Cuomo_,136505,1355
Andrew_Niccol_,70575,81
Andrew_Weissmann_,116292,747
Andy_Hebb_,86527,158
Andy_Roddick_,136522,1357
Angela_Bassett_,115294,724
Angela_Lansbury_,119776,883
Angela_Merkel_,133983,1285
Angelina_Jolie_,138981,1402
Angelo_Reyes_,141268,1450
Anibal_Ibarra_,105701,470
