Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,278,692
Aaron_Sorkin_,261,647
Abdel_Nasser_Assidi_,679,1283
Abdoulaye_Wade_,868,1460
Abdullah_,55,161
Abdullah_Gul_,307,752
Abdullah_al-Attiyah_,487,1067
Abdullatif_Sener_,779,1393
Abel_Pacheco_,446,1006
Abid_Hamid_Mahmud_Al-Tikriti_,555,1155
Adam_Sandler_,293,722
Adam_Scott_,165,444
Adel_Al-Jubeir_,1032,1553
Adolfo_Aguilar_Zinser_,762,1375
Adolfo_Rodriguez_Saa_,757,1370
Adrian_McPherson_,261,648
Adrian_Nastase_,1,1
Adrien_Brody_,761,1373
Ahmad_Masood_,2,4
Ahmed_Chalabi_,185,485
Ahmet_Necdet_Sezer_,34,99
Ai_Sugiyama_,1108,1589
Aicha_El_Ouafi_,53,155
Aitor_Gonzalez_,896,1474
Akbar_Hashemi_Rafsanjani_,260,644
Akhmed_Zakayev_,397,925
Al_Davis_,377,887
Al_Gore_,300,739
Al_Pacino_,67,194
Al_Sharpton_,1449,1673
Alan_Ball_,412,953
Alan_Greenspan_,630,1230
Alan_Mulally_,546,1146
Alastair_Campbell_,935,1498
Albert_Costa_,732,1340
Alberto_Fujimori_,149,406
Alberto_Ruiz_Gallardon_,284,704
Albrecht_Mentz_,548,1150
Aldo_Paredes_,468,1042
Alec_Baldwin_,706,1313
Alejandro_Atchugarry_,654,1256
Alejandro_Avila_,120,334
Alejandro_Toledo_,294,724
Aleksander_Kwasniewski_,80,230
Alex_Barros_,376,885
Alex_Penelas_,98,279
Alex_Sink_,602,1202
Alexander_Downer_,181,478
Alexander_Losyukov_,454,1021
Alexander_Rumyantsev_,53,156
Alexandra_Stevenson_,517,1111
Alexandra_Vodjanikova_,1251,1644
Ali_Abbas_,3,7
Ali_Khamenei_,823,1428
Ali_Naimi_,17,48
Alice_Fisher_,175,465
Alicia_Silverstone_,441,999
Alimzhan_Tokhtakhounov_,141,387
Alison_Lohman_,472,1047
Allen_Iverson_,600,1201
Allison_Janney_,343,825
Allyson_Felix_,1192,1619
Alvaro_Noboa_,407,944
Alvaro_Silva_Calderon_,839,1439
Alvaro_Uribe_,384,900
Amanda_Beard_,549,1152
Amanda_Bynes_,61,178
Amanda_Coetzer_,1253,1645
Amber_Tamblyn_,119,332
Amelia_Vega_,277,689
Amelie_Mauresmo_,318,772
Amer_al-Saadi_,204,526
Amram_Mitzna_,108,307
Ana_Guevara_,377,888
Ana_Palacio_,223,566
Anastasia_Myskina_,1024,1546
Anders_Ebbeson_,1595,1678
Anders_Fogh_Rasmussen_,1623,1679
Andre_Agassi_,340,816
Andrei_Mikhnevich_,454,1022
Andrew_Bunner_,424,973
Andrew_Cuomo_,126,350
Andrew_Niccol_,55,162
Andrew_Weissmann_,421,968
Andy_Hebb_,229,577
Andy_Roddick_,126,351
Angela_Bassett_,386,905
Angela_Lansbury_,508,1096
Angela_Merkel_,51,149
Angelina_Jolie_,461,1032
Angelo_Reyes_,264,656
Anibal_Ibarra_,114,320
Ann_Veneman_,226,569
Anna_Kournikova_,546,1147
Anna_Nicole_Smith_,494,1077
Anne_Krueger_,23,66
