Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.278,569
Aaron_Sorkin_,134.498,1084
Abdel_Nasser_Assidi_,158.802,1560
Abdoulaye_Wade_,177.813,1662
Abdullah_,101.811,231
Abdullah_Gul_,106.019,307
Abdullah_al-Attiyah_,163.378,1600
Abdullatif_Sener_,124.877,779
Abel_Pacheco_,135.923,1132
Abid_Hamid_Mahmud_Al-Tikriti_,116.788,555
Adam_Sandler_,115.314,514
Adam_Scott_,160.235,1574
Adel_Al-Jubeir_,148.604,1417
Adolfo_Aguilar_Zinser_,135.519,1118
Adolfo_Rodriguez_Saa_,139.61,1230
Adrian_McPherson_,196.331,1679
Adrian_Nastase_,141.566,1282
Adrien_Brody_,124.41,761
Ahmad_Masood_,126.409,825
Ahmed_Chalabi_,111.087,408
Ahmet_Necdet_Sezer_,129.482,945
Ai_Sugiyama_,135.277,1108
Aicha_El_Ouafi_,151.223,1455
Aitor_Gonzalez_,174.413,1652
Akbar_Hashemi_Rafsanjani_,103.611,260
Akhmed_Zakayev_,128.848,911
Al_Davis_,149.338,1427
Al_Gore_,121.409,671
Al_Pacino_,136.66,1149
Al_Sharpton_,164.895,1614
Alan_Ball_,123.611,734
Alan_Greenspan_,147.619,1388
Alan_Mulally_,128.872,913
Alastair_Campbell_,129.303,935
Albert_Costa_,168.738,1632
Alberto_Fujimori_,127.426,861
Alberto_Ruiz_Gallardon_,129.842,958
Albrecht_Mentz_,128.809,908
Aldo_Paredes_,113.549,468
Alec_Baldwin_,136.263,1140
Alejandro_Atchugarry_,120.51,654
Alejandro_Avila_,160.749,1577
Alejandro_Toledo_,130.819,984
Aleksander_Kwasniewski_,138.491,1207
Alex_Barros_,109.292,376
Alex_Penelas_,106.848,319
Alex_Sink_,118.587,602
Alexander_Downer_,105.961,304
Alexander_Losyukov_,112.944,454
Alexander_Rumyantsev_,112.065,429
Alexandra_Stevenson_,160.326,1575
Alexandra_Vodjanikova_,154.615,1513
Ali_Abbas_,91.196,90
Ali_Khamenei_,138.254,1195
Ali_Naimi_,112.327,435
Alice_Fisher_,141.142,1274
Alicia_Silverstone_,129.921,961
Alimzhan_Tokhtakhounov_,117.444,576
Alison_Lohman_,114.432,491
Allen_Iverson_,142.214,1293
Allison_Janney_,131.436,999
Allyson_Felix_,173.747,1649
Alvaro_Noboa_,111.083,407
Alvaro_Silva_Calderon_,126.806,839
Alvaro_Uribe_,115.841,530
Amanda_Beard_,116.515,549
Amanda_Bynes_,87.5084,61
Amanda_Coetzer_,140.538,1253
Amber_Tamblyn_,109.008,370
Amelia_Vega_,104.659,277
Amelie_Mauresmo_,145.088,1341
Amer_al-Saadi_,114.07,482
Amram_Mitzna_,126.969,843
Ana_Guevara_,177.764,1661
Ana_Palacio_,101.282,223
Anastasia_Myskina_,156.067,1534
Anders_Ebbeson_,162.858,1595
Anders_Fogh_Rasmussen_,166.94,1623
Andre_Agassi_,124.803,775
Andrei_Mikhnevich_,132.033,1018
Andrew_Bunner_,111.799,424
Andrew_Cuomo_,98.602,188
Andrew_Niccol_,128.962,918
Andrew_Weissmann_,160.89,1580
Andy_Hebb_,110.041,391
Andy_Roddick_,94.6404,126
