Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,108282,411
Aaron_Sorkin_,131038,879
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,101243,312
Abdullah_,0,2
Abdullah_Gul_,139378,1090
Abdullah_al-Attiyah_,138110,1060
Abdullatif_Sener_,149623,1340
Abel_Pacheco_,139238,1084
Abid_Hamid_Mahmud_Al-Tikriti_,94686,249
Adam_Sandler_,118585,598
Adam_Scott_,127577,797
Adel_Al-Jubeir_,114889,529
Adolfo_Aguilar_Zinser_,150096,1347
Adolfo_Rodriguez_Saa_,146389,1263
Adrian_McPherson_,0,3
Adrian_Nastase_,187466,1645
Adrien_Brody_,186446,1640
Ahmad_Masood_,128293,808
Ahmed_Chalabi_,136482,1014
Ahmet_Necdet_Sezer_,142593,1166
Ai_Sugiyama_,96189,262
Aicha_El_Ouafi_,111786,460
Aitor_Gonzalez_,153881,1401
Akbar_Hashemi_Rafsanjani_,145952,1253
Akhmed_Zakayev_,151717,1370
Al_Davis_,113399,498
Al_Gore_,77896,140
Al_Pacino_,88706,199
Al_Sharpton_,143947,1204
Alan_Ball_,86204,182
Alan_Greenspan_,115386,536
Alan_Mulally_,98955.5,293
Alastair_Campbell_,113902,506
Albert_Costa_,130586,867
Alberto_Fujimori_,121053,657
Alberto_Ruiz_Gallardon_,129104,826
Albrecht_Mentz_,121656,668
Aldo_Paredes_,138697,1072
Alec_Baldwin_,101782,318
Alejandro_Atchugarry_,113608,500
Alejandro_Avila_,107292,389
Alejandro_Toledo_,111228,451
Alex_Barros_,177050,1611
Alex_Penelas_,146658,1269
Alex_Sink_,206978,1675
Alexander_Downer_,117705,574
Alexander_Losyukov_,169777,1575
Alexander_Rumyantsev_,126124,763
Alexandra_Stevenson_,119157,608
Alexandra_Vodjanikova_,103604,339
Ali_Abbas_,162537,1506
Ali_Khamenei_,130175,849
Ali_Naimi_,89454,208
Alice_Fisher_,190183,1655
Alicia_Silverstone_,115498,540
Alimzhan_Tokhtakhounov_,126308,768
Alison_Lohman_,93559,238
Allen_Iverson_,146469,1267
Allison_Janney_,138715,1073
Allyson_Felix_,118503,595
Alvaro_Noboa_,120911,654
Alvaro_Silva_Calderon_,140287,1119
Alvaro_Uribe_,146913,1273
Amanda_Beard_,114874,528
Amanda_Bynes_,177357,1612
Amanda_Coetzer_,167364,1553
Amber_Tamblyn_,146754,1271
Amelia_Vega_,154120,1406
Amelie_Mauresmo_,99132,295
Amer_al-Saadi_,107066,385
Amram_Mitzna_,103202,334
Ana_Guevara_,151942,1374
Ana_Palacio_,109403,425
Anastasia_Myskina_,152014,1375
Anders_Ebbeson_,123793,704
Anders_Fogh_Rasmussen_,155545,1427
Andre_Agassi_,124498,718
Andrei_Mikhnevich_,125070,734
Andrew_Bunner_,144293,1213
Andrew_Cuomo_,139410,1093
Andrew_Niccol_,114050,511
Andrew_Weissmann_,130409,862
Andy_Hebb_,118583,597
Andy_Roddick_,119208,610
Angela_Bassett_,135127,987
Angela_Lansbury_,137925,1051
Angela_Merkel_,112007,468
Angelina_Jolie_,137705,1046
Angelo_Reyes_,120911,653
Anibal_Ibarra_,171382,1585
