Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1161,73
Aaron_Sorkin_,2233,640
Abdel_Nasser_Assidi_,3125,1284
Abdoulaye_Wade_,3391,1436
Abdullah_,2509,843
Abdullah_Gul_,2614,926
Abdullah_al-Attiyah_,2245,647
Abdullatif_Sener_,2532,860
Abel_Pacheco_,2873,1132
Abid_Hamid_Mahmud_Al-Tikriti_,2390,756
Adam_Sandler_,1885,371
Adam_Scott_,2780,1060
Adel_Al-Jubeir_,4246,1647
Adolfo_Aguilar_Zinser_,1787,308
Adolfo_Rodriguez_Saa_,2765,1041
Adrian_McPherson_,3333,1407
Adrian_Nastase_,3678,1524
Adrien_Brody_,1739,285
Ahmad_Masood_,1822,327
Ahmed_Chalabi_,2766,1044
Ahmet_Necdet_Sezer_,1604,219
Ai_Sugiyama_,3044,1242
Aicha_El_Ouafi_,1781,303
Aitor_Gonzalez_,2226,635
Akbar_Hashemi_Rafsanjani_,1338,127
Akhmed_Zakayev_,2688,977
Al_Davis_,4338,1659
Al_Gore_,1835,334
Al_Pacino_,2799,1078
Al_Sharpton_,4015,1615
Alan_Ball_,3240,1353
Alan_Greenspan_,3902,1597
Alan_Mulally_,2771,1049
Alastair_Campbell_,3203,1332
Albert_Costa_,3273,1377
Alberto_Fujimori_,1401,151
Alberto_Ruiz_Gallardon_,1820,324
Albrecht_Mentz_,939,41
Aldo_Paredes_,2867,1127
Alec_Baldwin_,2342,717
Alejandro_Atchugarry_,2139,573
Alejandro_Avila_,3630,1511
Alejandro_Toledo_,2975,1196
Aleksander_Kwasniewski_,2910,1157
Alex_Barros_,1329,123
Alex_Penelas_,438,3
Alex_Sink_,1443,158
Alexander_Downer_,2562,886
Alexander_Losyukov_,2176,598
Alexander_Rumyantsev_,1125,65
Alexandra_Stevenson_,3544,1493
Alexandra_Vodjanikova_,4462,1669
Ali_Abbas_,1876,367
Ali_Khamenei_,1785,306
Ali_Naimi_,2924,1167
Alice_Fisher_,2376,741
Alicia_Silverstone_,2655,947
Alimzhan_Tokhtakhounov_,1308,110
Alison_Lohman_,595,7
Allen_Iverson_,2189,606
Allison_Janney_,1637,230
Allyson_Felix_,4416,1665
Alvaro_Noboa_,3710,1539
Alvaro_Silva_Calderon_,2079,515
Alvaro_Uribe_,2548,870
Amanda_Beard_,1172,76
Amanda_Bynes_,1769,296
Amanda_Coetzer_,3344,1412
Amber_Tamblyn_,1322,116
Amelia_Vega_,1718,275
Amelie_Mauresmo_,1841,339
Amer_al-Saadi_,2191,610
Amram_Mitzna_,3019,1224
Ana_Guevara_,3194,1328
Ana_Palacio_,691,14
Anastasia_Myskina_,2461,809
Anders_Ebbeson_,4634,1676
Anders_Fogh_Rasmussen_,2891,1144
Andre_Agassi_,2088,524
Andrei_Mikhnevich_,4067,1624
Andrew_Bunner_,1767,294
Andrew_Cuomo_,1768,295
Andrew_Niccol_,427,2
Andrew_Weissmann_,3772,1565
Andy_Hebb_,1566,205
Andy_Roddick_,2858,1116
Angela_Bassett_,2863,1125
Angela_Lansbury_,1037,51
Angela_Merkel_,1474,174
Angelina_Jolie_,1231,91
Angelo_Reyes_,1957,410
