Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,58,168
Aaron_Sorkin_,993,1532
Abdel_Nasser_Assidi_,689,1298
Abdoulaye_Wade_,1356,1662
Abdullah_,882,1461
Abdullah_Gul_,295,720
Abdullah_al-Attiyah_,621,1221
Abdullatif_Sener_,989,1529
Abel_Pacheco_,927,1491
Abid_Hamid_Mahmud_Al-Tikriti_,126,350
Adam_Sandler_,1060,1563
Adam_Scott_,797,1396
Adel_Al-Jubeir_,936,1501
Adolfo_Aguilar_Zinser_,528,1102
Adolfo_Rodriguez_Saa_,1230,1626
Adrian_McPherson_,901,1470
Adrian_Nastase_,237,606
Adrien_Brody_,216,554
Ahmad_Masood_,1280,1641
Ahmed_Chalabi_,407,907
Ahmet_Necdet_Sezer_,32,94
Ai_Sugiyama_,784,1386
Aicha_El_Ouafi_,426,930
Aitor_Gonzalez_,1192,1611
Akbar_Hashemi_Rafsanjani_,245,624
Akhmed_Zakayev_,63,180
Al_Davis_,602,1198
Al_Gore_,506,1072
Al_Pacino_,15,43
Al_Sharpton_,31,91
Alan_Ball_,736,1344
Alan_Greenspan_,1237,1629
Alan_Mulally_,118,327
Alastair_Campbell_,936,1502
Albert_Costa_,538,1116
Alberto_Fujimori_,870,1447
Alberto_Ruiz_Gallardon_,303,735
Albrecht_Mentz_,466,1006
Aldo_Paredes_,1425,1671
Alec_Baldwin_,1052,1558
Alejandro_Atchugarry_,416,916
Alejandro_Avila_,782,1384
Alejandro_Toledo_,374,858
Aleksander_Kwasniewski_,476,1025
Alex_Barros_,370,849
Alex_Penelas_,23,67
Alex_Sink_,604,1203
Alexander_Downer_,168,451
Alexander_Losyukov_,452,981
Alexander_Rumyantsev_,292,714
Alexandra_Stevenson_,861,1441
Alexandra_Vodjanikova_,759,1366
Ali_Abbas_,376,861
Ali_Khamenei_,1192,1612
Ali_Naimi_,153,415
Alice_Fisher_,115,320
Alicia_Silverstone_,674,1283
Alimzhan_Tokhtakhounov_,75,214
Alison_Lohman_,486,1041
Allen_Iverson_,1037,1554
Allison_Janney_,284,699
Allyson_Felix_,1336,1658
Alvaro_Noboa_,537,1114
Alvaro_Silva_Calderon_,849,1427
Alvaro_Uribe_,534,1108
Amanda_Beard_,551,1131
Amanda_Bynes_,57,166
Amanda_Coetzer_,1223,1623
Amber_Tamblyn_,158,426
Amelia_Vega_,265,661
Amelie_Mauresmo_,1357,1663
Amer_al-Saadi_,482,1035
Amram_Mitzna_,59,171
Ana_Guevara_,105,293
Ana_Palacio_,211,545
Anastasia_Myskina_,983,1524
Anders_Ebbeson_,1580,1679
Anders_Fogh_Rasmussen_,1030,1550
Andre_Agassi_,406,905
Andrei_Mikhnevich_,608,1207
Andrew_Bunner_,424,927
Andrew_Cuomo_,115,321
Andrew_Niccol_,278,685
Andrew_Weissmann_,92,258
Andy_Hebb_,385,874
Andy_Roddick_,603,1201
Angela_Bassett_,105,294
Angela_Lansbury_,494,1056
Angela_Merkel_,46,135
Angelina_Jolie_,87,246
Angelo_Reyes_,296,722
Anibal_Ibarra_,69,197
Ann_Veneman_,215,552
Anna_Kournikova_,570,1158
Anna_Nicole_Smith_,488,1044
