Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,99860,438
Aaron_Sorkin_,99395,432
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,110546,662
Abdullah_,103734,506
Abdullah_Gul_,113551,731
Abdullah_al-Attiyah_,102757,485
Abdullatif_Sener_,114402,757
Abel_Pacheco_,116386,814
Abid_Hamid_Mahmud_Al-Tikriti_,143849,1452
Adam_Sandler_,77040,220
Adam_Scott_,0,2
Adel_Al-Jubeir_,0,3
Adolfo_Aguilar_Zinser_,114228,753
Adolfo_Rodriguez_Saa_,0,4
Adrian_McPherson_,136539,1332
Adrian_Nastase_,0,5
Adrien_Brody_,113149,725
Ahmad_Masood_,0,6
Ahmed_Chalabi_,151012,1538
Ahmet_Necdet_Sezer_,104532,523
Ai_Sugiyama_,163826,1624
Aicha_El_Ouafi_,53613,158
Aitor_Gonzalez_,0,7
Akbar_Hashemi_Rafsanjani_,81639.5,247
Akhmed_Zakayev_,0,8
Al_Davis_,123313,1002
Al_Gore_,132402,1232
Al_Pacino_,62765,169
Al_Sharpton_,153536,1558
Alan_Ball_,112387,703
Alan_Greenspan_,88190,302
Alan_Mulally_,168356,1648
Alastair_Campbell_,118497,877
Albert_Costa_,103009,491
Alberto_Fujimori_,0,9
Alberto_Ruiz_Gallardon_,0,10
Albrecht_Mentz_,0,11
Aldo_Paredes_,118791,888
Alec_Baldwin_,59144,161
Alejandro_Atchugarry_,0,12
Alejandro_Avila_,171681,1662
Alejandro_Toledo_,103581,503
Aleksander_Kwasniewski_,92321,345
Alex_Barros_,0,13
Alex_Penelas_,72710,195
Alex_Sink_,132001,1225
Alexander_Downer_,131519,1209
Alexander_Losyukov_,102369,474
Alexander_Rumyantsev_,111765,686
Alexandra_Stevenson_,138990,1374
Alexandra_Vodjanikova_,122689,987
Ali_Abbas_,84548.5,269
Ali_Khamenei_,135446,1308
Ali_Naimi_,109633,645
Alice_Fisher_,0,14
Alicia_Silverstone_,149804,1521
Alimzhan_Tokhtakhounov_,109169,630
Alison_Lohman_,111781,687
Allen_Iverson_,109185,631
Allison_Janney_,79640,230
Allyson_Felix_,155692,1572
Alvaro_Noboa_,0,15
Alvaro_Silva_Calderon_,140618,1401
Alvaro_Uribe_,96467,397
Amanda_Beard_,124108,1026
Amanda_Bynes_,111423,681
Amanda_Coetzer_,112476,707
Amber_Tamblyn_,75244.7,205
Amelia_Vega_,129445,1159
Amelie_Mauresmo_,149132,1511
Amer_al-Saadi_,117466,848
Amram_Mitzna_,125148,1053
Ana_Guevara_,101398,459
Ana_Palacio_,140509,1399
Anastasia_Myskina_,145382,1466
Anders_Ebbeson_,141523,1418
Anders_Fogh_Rasmussen_,162607,1617
Andre_Agassi_,136931,1339
Andrei_Mikhnevich_,132683,1241
Andrew_Bunner_,135053,1301
Andrew_Cuomo_,114152,751
Andrew_Niccol_,114488,760
Andrew_Weissmann_,0,16
Andy_Hebb_,146023,1472
Andy_Roddick_,132730,1243
Angela_Bassett_,117686,852
Angela_Lansbury_,104448,519
Angela_Merkel_,131701,1216
Angelina_Jolie_,154787,1568
Angelo_Reyes_,118366,870
Anibal_Ibarra_,111946,689
