Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.285,520
Aaron_Sorkin_,134.502,1062
Abdel_Nasser_Assidi_,158.805,1555
Abdoulaye_Wade_,177.818,1661
Abdullah_,139.142,1203
Abdullah_Gul_,128.534,870
Abdullah_al-Attiyah_,139.405,1212
Abdullatif_Sener_,124.881,740
Abel_Pacheco_,135.925,1111
Abid_Hamid_Mahmud_Al-Tikriti_,116.79,507
Adam_Sandler_,154.733,1510
Adam_Scott_,145.652,1351
Adel_Al-Jubeir_,148.605,1415
Adolfo_Aguilar_Zinser_,150.105,1437
Adolfo_Rodriguez_Saa_,90.626,76
Adrian_McPherson_,196.333,1679
Adrian_Nastase_,136.947,1135
Adrien_Brody_,124.416,719
Ahmad_Masood_,126.417,789
Ahmed_Chalabi_,110.741,358
Ahmet_Necdet_Sezer_,135.104,1078
Ai_Sugiyama_,118.322,543
Aicha_El_Ouafi_,151.23,1457
Aitor_Gonzalez_,174.415,1650
Akbar_Hashemi_Rafsanjani_,103.614,236
Akhmed_Zakayev_,128.855,882
Al_Davis_,149.345,1425
Al_Gore_,139.251,1206
Al_Pacino_,136.661,1130
Al_Sharpton_,132.556,1000
Alan_Ball_,123.346,684
Alan_Greenspan_,147.622,1392
Alan_Mulally_,128.881,884
Alastair_Campbell_,129.316,903
Albert_Costa_,168.743,1632
Alberto_Fujimori_,127.435,830
Alberto_Ruiz_Gallardon_,106.31,287
Albrecht_Mentz_,128.81,881
Aldo_Paredes_,148.938,1421
Alec_Baldwin_,116.787,506
Alejandro_Atchugarry_,120.351,594
Alejandro_Avila_,144.157,1324
Alejandro_Toledo_,130.833,950
Aleksander_Kwasniewski_,138.495,1183
Alex_Barros_,109.311,336
Alex_Penelas_,93.9171,109
Alex_Sink_,138.297,1176
Alexander_Downer_,105.978,277
Alexander_Losyukov_,112.953,405
Alexander_Rumyantsev_,105.976,276
Alexandra_Stevenson_,103.045,221
Alexandra_Vodjanikova_,155.273,1517
Ali_Abbas_,91.2009,85
Ali_Khamenei_,122.177,650
Ali_Naimi_,112.338,392
Alice_Fisher_,141.149,1261
Alicia_Silverstone_,129.927,924
Alimzhan_Tokhtakhounov_,129.63,913
Alison_Lohman_,106.476,291
Allen_Iverson_,151.966,1468
Allison_Janney_,129.518,909
Allyson_Felix_,155.032,1513
Alvaro_Noboa_,111.098,362
Alvaro_Silva_Calderon_,131.951,986
Alvaro_Uribe_,115.856,482
Amanda_Beard_,116.521,500
Amanda_Bynes_,111.836,381
Amanda_Coetzer_,140.543,1239
Amber_Tamblyn_,131.554,971
Amelia_Vega_,104.663,250
Amelie_Mauresmo_,145.097,1340
Amer_al-Saadi_,114.078,438
Amram_Mitzna_,126.976,810
Ana_Guevara_,177.765,1660
Ana_Palacio_,101.545,202
Anastasia_Myskina_,121.902,645
Anders_Ebbeson_,162.86,1590
Anders_Fogh_Rasmussen_,166.943,1624
Andre_Agassi_,124.81,737
Andrei_Mikhnevich_,132.045,989
Andrew_Bunner_,121.109,616
Andrew_Cuomo_,98.6093,158
Andrew_Niccol_,100.538,188
Andrew_Weissmann_,160.894,1573
Andy_Hebb_,110.05,346
Andy_Roddick_,131.042,958
