Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,126,353
Aaron_Sorkin_,1077,1574
Abdel_Nasser_Assidi_,714,1323
Abdoulaye_Wade_,1,1
Abdullah_,30,88
Abdullah_Gul_,172,473
Abdullah_al-Attiyah_,1127,1592
Abdullatif_Sener_,522,1086
Abel_Pacheco_,1120,1589
Abid_Hamid_Mahmud_Al-Tikriti_,1100,1585
Adam_Sandler_,156,431
Adam_Scott_,571,1159
Adel_Al-Jubeir_,1386,1661
Adolfo_Aguilar_Zinser_,456,990
Adolfo_Rodriguez_Saa_,639,1243
Adrian_McPherson_,644,1248
Adrian_Nastase_,449,980
Adrien_Brody_,393,898
Ahmad_Masood_,81,236
Ahmed_Chalabi_,187,504
Ahmet_Necdet_Sezer_,550,1124
Ai_Sugiyama_,685,1291
Aicha_El_Ouafi_,514,1076
Aitor_Gonzalez_,2,4
Akbar_Hashemi_Rafsanjani_,3,7
Akhmed_Zakayev_,458,993
Al_Davis_,197,524
Al_Gore_,656,1261
Al_Pacino_,410,925
Al_Sharpton_,24,70
Alan_Ball_,713,1322
Alan_Greenspan_,74,216
Alan_Mulally_,381,878
Alastair_Campbell_,586,1180
Albert_Costa_,1354,1657
Alberto_Fujimori_,676,1281
Alberto_Ruiz_Gallardon_,316,761
Albrecht_Mentz_,173,476
Aldo_Paredes_,4,10
Alec_Baldwin_,636,1238
Alejandro_Atchugarry_,287,707
Alejandro_Avila_,1450,1670
Alejandro_Toledo_,51,150
Aleksander_Kwasniewski_,1186,1613
Alex_Barros_,302,736
Alex_Penelas_,328,785
Alex_Sink_,584,1177
Alexander_Downer_,177,487
Alexander_Losyukov_,576,1163
Alexander_Rumyantsev_,423,944
Alexandra_Stevenson_,983,1531
Alexandra_Vodjanikova_,238,616
Ali_Abbas_,372,863
Ali_Khamenei_,5,13
Ali_Naimi_,429,954
Alice_Fisher_,309,749
Alicia_Silverstone_,915,1488
Alimzhan_Tokhtakhounov_,941,1505
Alison_Lohman_,478,1023
Allen_Iverson_,6,16
Allison_Janney_,529,1096
Allyson_Felix_,220,574
Alvaro_Noboa_,398,907
Alvaro_Silva_Calderon_,326,779
Alvaro_Uribe_,193,515
Amanda_Beard_,444,972
Amanda_Bynes_,552,1127
Amanda_Coetzer_,7,19
Amber_Tamblyn_,362,845
Amelia_Vega_,275,687
Amelie_Mauresmo_,597,1193
Amer_al-Saadi_,181,493
Amram_Mitzna_,226,587
Ana_Guevara_,835,1425
Ana_Palacio_,5,14
Anastasia_Myskina_,678,1285
Anders_Ebbeson_,1457,1672
Anders_Fogh_Rasmussen_,4,11
Andre_Agassi_,766,1373
Andrei_Mikhnevich_,8,22
Andrew_Bunner_,650,1254
Andrew_Cuomo_,180,492
Andrew_Niccol_,912,1487
Andrew_Weissmann_,429,955
Andy_Hebb_,379,874
Andy_Roddick_,583,1175
Angela_Bassett_,501,1059
Angela_Lansbury_,498,1053
Angela_Merkel_,52,153
Angelina_Jolie_,454,988
Angelo_Reyes_,903,1481
Anibal_Ibarra_,805,1404
Ann_Veneman_,221,576
Anna_Kournikova_,319,766
Anna_Nicole_Smith_,321,771
Anne_Krueger_,685,1292
