Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1262,129
Aaron_Sorkin_,3203,1309
Abdel_Nasser_Assidi_,3443,1430
Abdoulaye_Wade_,2954,1137
Abdullah_,2719,958
Abdullah_Gul_,1935,444
Abdullah_al-Attiyah_,3927,1597
Abdullatif_Sener_,2388,744
Abel_Pacheco_,1886,407
Abid_Hamid_Mahmud_Al-Tikriti_,3546,1484
Adam_Sandler_,1493,199
Adam_Scott_,2563,864
Adel_Al-Jubeir_,3056,1203
Adolfo_Aguilar_Zinser_,3610,1502
Adolfo_Rodriguez_Saa_,4341,1663
Adrian_McPherson_,3752,1549
Adrian_Nastase_,2615,902
Adrien_Brody_,3304,1360
Ahmad_Masood_,2616,903
Ahmed_Chalabi_,2027,501
Ahmet_Necdet_Sezer_,1904,420
Ai_Sugiyama_,3506,1462
Aicha_El_Ouafi_,1906,422
Aitor_Gonzalez_,4058,1622
Akbar_Hashemi_Rafsanjani_,2265,667
Akhmed_Zakayev_,2190,612
Al_Davis_,2505,824
Al_Gore_,2529,840
Al_Pacino_,2145,586
Al_Sharpton_,3388,1403
Alan_Ball_,2020,496
Alan_Greenspan_,4409,1670
Alan_Mulally_,1243,122
Alastair_Campbell_,2244,652
Albert_Costa_,2579,878
Alberto_Fujimori_,3405,1415
Alberto_Ruiz_Gallardon_,1981,472
Albrecht_Mentz_,1415,177
Aldo_Paredes_,4527,1675
Alec_Baldwin_,2767,1001
Alejandro_Atchugarry_,3469,1442
Alejandro_Avila_,2016,491
Alejandro_Toledo_,2380,740
Aleksander_Kwasniewski_,1533,218
Alex_Barros_,2060,526
Alex_Penelas_,743,26
Alex_Sink_,2777,1011
Alexander_Downer_,1552,224
Alexander_Losyukov_,2531,842
Alexander_Rumyantsev_,2345,715
Alexandra_Stevenson_,1996,482
Alexandra_Vodjanikova_,4309,1661
Ali_Abbas_,1813,369
Ali_Khamenei_,3279,1343
Ali_Naimi_,948,55
Alice_Fisher_,2916,1111
Alicia_Silverstone_,1840,381
Alimzhan_Tokhtakhounov_,1391,168
Alison_Lohman_,2643,917
Allen_Iverson_,2305,688
Allison_Janney_,3037,1187
Allyson_Felix_,3843,1574
Alvaro_Noboa_,3542,1483
Alvaro_Silva_Calderon_,2886,1087
Alvaro_Uribe_,3138,1262
Amanda_Beard_,1140,96
Amanda_Bynes_,1961,459
Amanda_Coetzer_,3312,1365
Amber_Tamblyn_,1011,67
Amelia_Vega_,2795,1022
Amelie_Mauresmo_,2484,808
Amer_al-Saadi_,2233,643
Amram_Mitzna_,922,49
Ana_Guevara_,3516,1472
Ana_Palacio_,1603,252
Anastasia_Myskina_,4156,1634
Anders_Ebbeson_,4006,1614
Anders_Fogh_Rasmussen_,1985,475
Andre_Agassi_,1322,145
Andrei_Mikhnevich_,3053,1202
Andrew_Bunner_,1912,426
Andrew_Cuomo_,1765,340
Andrew_Niccol_,1853,386
Andrew_Weissmann_,3120,1252
Andy_Hebb_,1205,108
Andy_Roddick_,3253,1331
Angela_Bassett_,2887,1088
Angela_Lansbury_,2819,1039
Angela_Merkel_,2217,628
Angelina_Jolie_,1740,324
Angelo_Reyes_,2379,739
