Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2377,730
Aaron_Sorkin_,1192,124
Abdel_Nasser_Assidi_,2579,869
Abdoulaye_Wade_,2972,1159
Abdullah_,1585,246
Abdullah_Gul_,2541,843
Abdullah_al-Attiyah_,3490,1454
Abdullatif_Sener_,3681,1526
Abel_Pacheco_,3085,1233
Abid_Hamid_Mahmud_Al-Tikriti_,3058,1212
Adam_Sandler_,1556,235
Adam_Scott_,3662,1519
Adel_Al-Jubeir_,3117,1249
Adolfo_Aguilar_Zinser_,2849,1064
Adolfo_Rodriguez_Saa_,2453,775
Adrian_McPherson_,4400,1660
Adrian_Nastase_,2117,555
Adrien_Brody_,1258,142
Ahmad_Masood_,2426,763
Ahmed_Chalabi_,2597,878
Ahmet_Necdet_Sezer_,3172,1285
Ai_Sugiyama_,2100,537
Aicha_El_Ouafi_,4208,1645
Aitor_Gonzalez_,3946,1597
Akbar_Hashemi_Rafsanjani_,928,64
Akhmed_Zakayev_,2468,786
Al_Davis_,3548,1475
Al_Gore_,2742,977
Al_Pacino_,3551,1476
Al_Sharpton_,3344,1385
Alan_Ball_,2102,539
Alan_Greenspan_,2037,493
Alan_Mulally_,2692,942
Alastair_Campbell_,2976,1163
Albert_Costa_,4526,1671
Alberto_Fujimori_,3225,1313
Alberto_Ruiz_Gallardon_,1517,219
Albrecht_Mentz_,2373,726
Aldo_Paredes_,1790,348
Alec_Baldwin_,1657,275
Alejandro_Atchugarry_,1427,192
Alejandro_Avila_,4109,1628
Alejandro_Toledo_,1636,263
Aleksander_Kwasniewski_,3070,1222
Alex_Barros_,1552,231
Alex_Penelas_,2730,967
Alex_Sink_,2563,864
Alexander_Downer_,1912,417
Alexander_Losyukov_,3245,1324
Alexander_Rumyantsev_,3057,1211
Alexandra_Stevenson_,1534,226
Alexandra_Vodjanikova_,2400,747
Ali_Abbas_,3186,1294
Ali_Khamenei_,3062,1215
Ali_Naimi_,2961,1146
Alice_Fisher_,1768,334
Alicia_Silverstone_,3905,1591
Alimzhan_Tokhtakhounov_,2380,733
Alison_Lohman_,2958,1141
Allen_Iverson_,3040,1205
Allison_Janney_,3213,1309
Allyson_Felix_,3183,1292
Alvaro_Noboa_,1894,406
Alvaro_Silva_Calderon_,2206,609
Alvaro_Uribe_,3073,1228
Amanda_Beard_,3072,1225
Amanda_Bynes_,839,49
Amanda_Coetzer_,2117,556
Amber_Tamblyn_,2301,674
Amelia_Vega_,936,65
Amelie_Mauresmo_,4079,1625
Amer_al-Saadi_,637,20
Amram_Mitzna_,3947,1598
Ana_Guevara_,4192,1643
Ana_Palacio_,1153,112
Anastasia_Myskina_,2072,515
Anders_Ebbeson_,2708,951
Anders_Fogh_Rasmussen_,2638,912
Andre_Agassi_,3670,1522
Andrei_Mikhnevich_,3834,1576
Andrew_Bunner_,2359,714
Andrew_Cuomo_,2860,1071
Andrew_Niccol_,3261,1339
Andrew_Weissmann_,3554,1478
Andy_Hebb_,2947,1135
Andy_Roddick_,2950,1136
Angela_Bassett_,3633,1511
Angela_Lansbury_,1906,413
Angela_Merkel_,1008,76
Angelina_Jolie_,2633,908
Angelo_Reyes_,2839,1049
