Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,632,1243
Aaron_Sorkin_,576,1175
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,1092,1591
Abdullah_,239,629
Abdullah_Gul_,325,810
Abdullah_al-Attiyah_,822,1443
Abdullatif_Sener_,971,1542
Abel_Pacheco_,99,278
Abid_Hamid_Mahmud_Al-Tikriti_,568,1166
Adam_Sandler_,90,253
Adam_Scott_,1223,1630
Adel_Al-Jubeir_,800,1430
Adolfo_Aguilar_Zinser_,1092,1592
Adolfo_Rodriguez_Saa_,2,4
Adrian_McPherson_,3,7
Adrian_Nastase_,926,1517
Adrien_Brody_,429,972
Ahmad_Masood_,1437,1667
Ahmed_Chalabi_,428,970
Ahmet_Necdet_Sezer_,4,10
Ai_Sugiyama_,356,865
Aicha_El_Ouafi_,5,13
Aitor_Gonzalez_,6,16
Akbar_Hashemi_Rafsanjani_,276,712
Akhmed_Zakayev_,529,1110
Al_Davis_,1140,1603
Al_Gore_,299,759
Al_Pacino_,360,869
Al_Sharpton_,181,487
Alan_Ball_,7,19
Alan_Greenspan_,394,920
Alan_Mulally_,342,839
Alastair_Campbell_,8,22
Albert_Costa_,651,1263
Alberto_Fujimori_,690,1310
Alberto_Ruiz_Gallardon_,9,25
Albrecht_Mentz_,310,780
Aldo_Paredes_,580,1180
Alec_Baldwin_,86,244
Alejandro_Atchugarry_,436,979
Alejandro_Avila_,10,28
Alejandro_Toledo_,118,330
Aleksander_Kwasniewski_,18,52
Alex_Barros_,403,933
Alex_Penelas_,117,327
Alex_Sink_,606,1214
Alexander_Downer_,133,370
Alexander_Losyukov_,728,1355
Alexander_Rumyantsev_,322,801
Alexandra_Stevenson_,528,1108
Alexandra_Vodjanikova_,730,1358
Ali_Abbas_,368,883
Ali_Khamenei_,910,1504
Ali_Naimi_,666,1283
Alice_Fisher_,546,1136
Alicia_Silverstone_,561,1155
Alimzhan_Tokhtakhounov_,242,638
Alison_Lohman_,11,31
Allen_Iverson_,1040,1576
Allison_Janney_,616,1228
Allyson_Felix_,1297,1647
Alvaro_Noboa_,325,811
Alvaro_Silva_Calderon_,12,34
Alvaro_Uribe_,878,1482
Amanda_Beard_,13,37
Amanda_Bynes_,61,174
Amanda_Coetzer_,791,1420
Amber_Tamblyn_,14,40
Amelia_Vega_,198,530
Amelie_Mauresmo_,857,1474
Amer_al-Saadi_,188,502
Amram_Mitzna_,15,43
Ana_Guevara_,831,1451
Ana_Palacio_,231,611
Anastasia_Myskina_,971,1543
Anders_Ebbeson_,1345,1658
Anders_Fogh_Rasmussen_,1517,1672
Andre_Agassi_,782,1414
Andrei_Mikhnevich_,743,1375
Andrew_Bunner_,444,992
Andrew_Cuomo_,181,488
Andrew_Niccol_,164,444
Andrew_Weissmann_,689,1309
Andy_Hebb_,16,46
Andy_Roddick_,128,357
Angela_Bassett_,252,660
Angela_Lansbury_,17,49
Angela_Merkel_,49,141
Angelina_Jolie_,242,639
Angelo_Reyes_,37,106
Anibal_Ibarra_,327,816
Ann_Veneman_,236,622
Anna_Kournikova_,437,981
Anna_Nicole_Smith_,514,1092
Anne_Krueger_,18,53
