Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,472,1037
Aaron_Sorkin_,809,1419
Abdel_Nasser_Assidi_,575,1181
Abdoulaye_Wade_,707,1329
Abdullah_,224,599
Abdullah_Gul_,292,732
Abdullah_al-Attiyah_,1218,1624
Abdullatif_Sener_,1,1
Abel_Pacheco_,1017,1539
Abid_Hamid_Mahmud_Al-Tikriti_,1273,1640
Adam_Sandler_,1048,1557
Adam_Scott_,2,4
Adel_Al-Jubeir_,230,610
Adolfo_Aguilar_Zinser_,744,1361
Adolfo_Rodriguez_Saa_,944,1504
Adrian_McPherson_,648,1270
Adrian_Nastase_,309,762
Adrien_Brody_,122,341
Ahmad_Masood_,3,7
Ahmed_Chalabi_,401,919
Ahmet_Necdet_Sezer_,603,1216
Ai_Sugiyama_,578,1185
Aicha_El_Ouafi_,789,1404
Aitor_Gonzalez_,532,1124
Akbar_Hashemi_Rafsanjani_,76,217
Akhmed_Zakayev_,631,1249
Al_Davis_,922,1490
Al_Gore_,1216,1621
Al_Pacino_,219,586
Al_Sharpton_,4,10
Alan_Ball_,637,1261
Alan_Greenspan_,872,1465
Alan_Mulally_,781,1395
Alastair_Campbell_,251,656
Albert_Costa_,603,1217
Alberto_Fujimori_,856,1457
Alberto_Ruiz_Gallardon_,299,745
Albrecht_Mentz_,563,1160
Aldo_Paredes_,1432,1667
Alec_Baldwin_,217,581
Alejandro_Atchugarry_,5,13
Alejandro_Avila_,1388,1659
Alejandro_Toledo_,487,1061
Aleksander_Kwasniewski_,150,418
Alex_Barros_,327,796
Alex_Penelas_,110,310
Alex_Sink_,583,1192
Alexander_Downer_,74,211
Alexander_Losyukov_,6,16
Alexander_Rumyantsev_,163,452
Alexandra_Stevenson_,343,825
Alexandra_Vodjanikova_,285,719
Ali_Abbas_,375,880
Ali_Khamenei_,1192,1610
Ali_Naimi_,426,967
Alice_Fisher_,7,19
Alicia_Silverstone_,385,897
Alimzhan_Tokhtakhounov_,8,22
Alison_Lohman_,9,25
Allen_Iverson_,10,28
Allison_Janney_,983,1520
Allyson_Felix_,909,1480
Alvaro_Noboa_,242,635
Alvaro_Silva_Calderon_,11,31
Alvaro_Uribe_,184,504
Amanda_Beard_,435,981
Amanda_Bynes_,12,34
Amanda_Coetzer_,12,35
Amber_Tamblyn_,362,857
Amelia_Vega_,268,693
Amelie_Mauresmo_,759,1377
Amer_al-Saadi_,471,1035
Amram_Mitzna_,644,1268
Ana_Guevara_,191,522
Ana_Palacio_,211,568
Anastasia_Myskina_,782,1396
Anders_Ebbeson_,13,37
Anders_Fogh_Rasmussen_,1212,1619
Andre_Agassi_,767,1386
Andrei_Mikhnevich_,586,1193
Andrew_Bunner_,659,1283
Andrew_Cuomo_,174,482
Andrew_Niccol_,909,1481
Andrew_Weissmann_,618,1233
Andy_Hebb_,33,95
Andy_Roddick_,1571,1676
Angela_Bassett_,687,1314
Angela_Lansbury_,25,73
Angela_Merkel_,47,135
Angelina_Jolie_,50,144
Angelo_Reyes_,388,902
Anibal_Ibarra_,368,867
Ann_Veneman_,215,576
Anna_Kournikova_,704,1327
Anna_Nicole_Smith_,477,1046
Anne_Krueger_,255,665
