Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.751965,987
Aaron_Sorkin_,0.984612,1595
Abdel_Nasser_Assidi_,0.734094,922
Abdoulaye_Wade_,0.759769,1032
Abdullah_,0.637024,499
Abdullah_Gul_,0.737607,934
Abdullah_al-Attiyah_,0.768837,1070
Abdullatif_Sener_,0.336534,5
Abel_Pacheco_,0.863746,1419
Abid_Hamid_Mahmud_Al-Tikriti_,0.485812,86
Adam_Sandler_,0.654932,570
Adam_Scott_,0.810074,1232
Adel_Al-Jubeir_,0.548042,202
Adolfo_Aguilar_Zinser_,0.753056,994
Adolfo_Rodriguez_Saa_,0.767859,1067
Adrian_McPherson_,0.791246,1161
Adrian_Nastase_,0.412956,23
Adrien_Brody_,0.632476,475
Ahmad_Masood_,0.76605,1056
Ahmed_Chalabi_,0.710968,822
Ahmet_Necdet_Sezer_,0.783136,1123
Ai_Sugiyama_,0.890286,1484
Aicha_El_Ouafi_,0.691749,725
Aitor_Gonzalez_,1.0492,1644
Akbar_Hashemi_Rafsanjani_,0.616592,421
Akhmed_Zakayev_,0.766468,1058
Al_Davis_,0.720956,862
Al_Gore_,0.852965,1387
Al_Pacino_,0.532995,165
Al_Sharpton_,0.703664,780
Alan_Ball_,0.809582,1230
Alan_Greenspan_,0.802081,1203
Alan_Mulally_,0.608634,388
Alastair_Campbell_,1.08148,1655
Albert_Costa_,0.976922,1588
Alberto_Fujimori_,0.522825,147
Alberto_Ruiz_Gallardon_,0.646718,537
Albrecht_Mentz_,0.720849,860
Aldo_Paredes_,1.02657,1626
Alec_Baldwin_,1.03887,1636
Alejandro_Atchugarry_,0.536992,174
Alejandro_Avila_,0.837783,1343
Alejandro_Toledo_,0.603377,367
Aleksander_Kwasniewski_,0.572838,267
Alex_Barros_,0.773227,1085
Alex_Penelas_,0.628574,460
Alex_Sink_,0.784271,1126
Alexander_Downer_,0.430996,34
Alexander_Losyukov_,0.651518,558
Alexander_Rumyantsev_,0.816064,1260
Alexandra_Stevenson_,0.590222,327
Alexandra_Vodjanikova_,0.585581,311
Ali_Abbas_,0.842149,1366
Ali_Khamenei_,1.04751,1641
Ali_Naimi_,0.700739,772
Alice_Fisher_,0.825839,1301
Alicia_Silverstone_,0.842828,1368
Alimzhan_Tokhtakhounov_,0.769886,1076
Alison_Lohman_,0.743516,955
Allen_Iverson_,0.784344,1127
Allison_Janney_,0.593056,338
Allyson_Felix_,0.708197,804
Alvaro_Noboa_,0.836174,1335
Alvaro_Silva_Calderon_,0.583332,302
Alvaro_Uribe_,0.824269,1293
Amanda_Beard_,0.895464,1499
Amanda_Bynes_,0.548447,203
Amanda_Coetzer_,0.87662,1455
Amber_Tamblyn_,0.673243,645
Amelia_Vega_,0.634992,496
Amelie_Mauresmo_,1.0588,1648
Amer_al-Saadi_,0.589299,322
Amram_Mitzna_,0.656405,574
Ana_Guevara_,0.788209,1141
Ana_Palacio_,0.454479,54
Anastasia_Myskina_,0.442496,44
Anders_Ebbeson_,0.876369,1453
Anders_Fogh_Rasmussen_,0.868919,1434
Andre_Agassi_,0.6849,703
Andrei_Mikhnevich_,0.762534,1042
Andrew_Bunner_,0.898814,1502
