Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2776,1019
Aaron_Sorkin_,3771,1519
Abdel_Nasser_Assidi_,2572,861
Abdoulaye_Wade_,4299,1638
Abdullah_,2275,666
Abdullah_Gul_,3184,1288
Abdullah_al-Attiyah_,3708,1498
Abdullatif_Sener_,1642,305
Abel_Pacheco_,2800,1037
Abid_Hamid_Mahmud_Al-Tikriti_,1634,301
Adam_Sandler_,2262,659
Adam_Scott_,3747,1510
Adel_Al-Jubeir_,2918,1110
Adolfo_Aguilar_Zinser_,3204,1309
Adolfo_Rodriguez_Saa_,1983,499
Adrian_McPherson_,2693,962
Adrian_Nastase_,2577,864
Adrien_Brody_,2090,553
Ahmad_Masood_,3378,1387
Ahmed_Chalabi_,2347,711
Ahmet_Necdet_Sezer_,3192,1298
Ai_Sugiyama_,2922,1113
Aicha_El_Ouafi_,2578,866
Aitor_Gonzalez_,3284,1346
Akbar_Hashemi_Rafsanjani_,2234,639
Akhmed_Zakayev_,3037,1209
Al_Davis_,2768,1014
Al_Gore_,2192,606
Al_Pacino_,1879,432
Al_Sharpton_,3012,1192
Alan_Ball_,2171,595
Alan_Greenspan_,2504,814
Alan_Mulally_,2380,729
Alastair_Campbell_,3953,1574
Albert_Costa_,3894,1558
Alberto_Fujimori_,1807,391
Alberto_Ruiz_Gallardon_,2401,748
Albrecht_Mentz_,2381,732
Aldo_Paredes_,3060,1223
Alec_Baldwin_,2804,1038
Alejandro_Atchugarry_,2258,657
Alejandro_Avila_,4323,1640
Alejandro_Toledo_,879,47
Aleksander_Kwasniewski_,1572,265
Alex_Barros_,2632,911
Alex_Penelas_,1564,259
Alex_Sink_,1898,447
Alexander_Downer_,385,3
Alexander_Losyukov_,2412,752
Alexander_Rumyantsev_,2943,1135
Alexandra_Stevenson_,2881,1088
Alexandra_Vodjanikova_,3427,1408
Ali_Abbas_,2577,865
Ali_Khamenei_,3678,1492
Ali_Naimi_,2004,510
Alice_Fisher_,2537,833
Alicia_Silverstone_,2532,831
Alimzhan_Tokhtakhounov_,3603,1463
Alison_Lohman_,2618,896
Allen_Iverson_,2871,1081
Allison_Janney_,2479,801
Allyson_Felix_,3838,1540
Alvaro_Noboa_,3206,1311
Alvaro_Silva_Calderon_,1977,491
Alvaro_Uribe_,1942,473
Amanda_Beard_,3187,1292
Amanda_Bynes_,1373,188
Amanda_Coetzer_,4035,1588
Amber_Tamblyn_,2616,892
Amelia_Vega_,1094,98
Amelie_Mauresmo_,4662,1671
Amer_al-Saadi_,1930,466
Amram_Mitzna_,2907,1104
Ana_Guevara_,3819,1534
Ana_Palacio_,1879,433
Anastasia_Myskina_,1049,91
Anders_Ebbeson_,3826,1536
Anders_Fogh_Rasmussen_,3784,1523
Andre_Agassi_,3603,1464
Andrei_Mikhnevich_,2537,834
Andrew_Bunner_,3813,1531
Andrew_Cuomo_,1460,216
Andrew_Niccol_,3492,1434
Andrew_Weissmann_,3605,1466
Andy_Hebb_,1344,173
Andy_Roddick_,3674,1490
Angela_Bassett_,2556,844
Angela_Lansbury_,1145,114
Angela_Merkel_,1849,413
Angelina_Jolie_,1227,140
Angelo_Reyes_,2665,939
