Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,550,1154
Aaron_Sorkin_,552,1157
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,1275,1657
Abdullah_,75,216
Abdullah_Gul_,299,746
Abdullah_al-Attiyah_,432,978
Abdullatif_Sener_,987,1546
Abel_Pacheco_,970,1537
Abid_Hamid_Mahmud_Al-Tikriti_,168,463
Adam_Sandler_,289,726
Adam_Scott_,691,1312
Adel_Al-Jubeir_,440,991
Adolfo_Aguilar_Zinser_,220,588
Adolfo_Rodriguez_Saa_,568,1183
Adrian_McPherson_,1017,1567
Adrian_Nastase_,407,937
Adrien_Brody_,388,900
Ahmad_Masood_,27,79
Ahmed_Chalabi_,123,347
Ahmet_Necdet_Sezer_,560,1169
Ai_Sugiyama_,403,926
Aicha_El_Ouafi_,1011,1564
Aitor_Gonzalez_,2,4
Akbar_Hashemi_Rafsanjani_,581,1200
Akhmed_Zakayev_,644,1274
Al_Davis_,491,1075
Al_Gore_,31,91
Al_Pacino_,976,1540
Al_Sharpton_,175,479
Alan_Ball_,3,7
Alan_Greenspan_,468,1035
Alan_Mulally_,380,888
Alastair_Campbell_,806,1413
Albert_Costa_,736,1354
Alberto_Fujimori_,4,10
Alberto_Ruiz_Gallardon_,292,731
Albrecht_Mentz_,922,1510
Aldo_Paredes_,5,13
Alec_Baldwin_,247,643
Alejandro_Atchugarry_,632,1262
Alejandro_Avila_,1160,1623
Alejandro_Toledo_,638,1269
Aleksander_Kwasniewski_,278,703
Alex_Barros_,103,296
Alex_Penelas_,114,323
Alex_Sink_,1190,1631
Alexander_Downer_,295,737
Alexander_Losyukov_,297,742
Alexander_Rumyantsev_,296,740
Alexandra_Stevenson_,859,1461
Alexandra_Vodjanikova_,118,333
Ali_Abbas_,370,872
Ali_Khamenei_,6,16
Ali_Naimi_,542,1148
Alice_Fisher_,17,49
Alicia_Silverstone_,153,424
Alimzhan_Tokhtakhounov_,556,1163
Alison_Lohman_,12,34
Allen_Iverson_,164,453
Allison_Janney_,994,1553
Allyson_Felix_,1504,1679
Alvaro_Noboa_,771,1390
Alvaro_Silva_Calderon_,87,249
Alvaro_Uribe_,179,490
Amanda_Beard_,433,981
Amanda_Bynes_,59,172
Amanda_Coetzer_,263,677
Amber_Tamblyn_,7,19
Amelia_Vega_,624,1250
Amelie_Mauresmo_,454,1014
Amer_al-Saadi_,457,1019
Amram_Mitzna_,840,1442
Ana_Guevara_,748,1363
Ana_Palacio_,208,560
Anastasia_Myskina_,1029,1574
Anders_Ebbeson_,60,175
Anders_Fogh_Rasmussen_,471,1041
Andre_Agassi_,442,995
Andrei_Mikhnevich_,593,1217
Andrew_Bunner_,648,1280
Andrew_Cuomo_,167,460
Andrew_Niccol_,8,22
Andrew_Weissmann_,280,707
Andy_Hebb_,379,886
Andy_Roddick_,484,1064
Angela_Bassett_,586,1208
Angela_Lansbury_,202,548
Angela_Merkel_,46,136
Angelina_Jolie_,530,1127
Angelo_Reyes_,940,1521
Anibal_Ibarra_,9,25
Ann_Veneman_,211,566
Anna_Kournikova_,569,1184
Anna_Nicole_Smith_,478,1053
Anne_Krueger_,632,1263
