Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2725,951
Aaron_Sorkin_,4043,1590
Abdel_Nasser_Assidi_,1930,475
Abdoulaye_Wade_,3814,1527
Abdullah_,2226,657
Abdullah_Gul_,2239,663
Abdullah_al-Attiyah_,4159,1610
Abdullatif_Sener_,1898,452
Abel_Pacheco_,3695,1481
Abid_Hamid_Mahmud_Al-Tikriti_,2769,985
Adam_Sandler_,1284,168
Adam_Scott_,3585,1438
Adel_Al-Jubeir_,1826,415
Adolfo_Aguilar_Zinser_,3041,1162
Adolfo_Rodriguez_Saa_,2642,905
Adrian_McPherson_,3739,1501
Adrian_Nastase_,1799,409
Adrien_Brody_,1023,117
Ahmad_Masood_,3721,1490
Ahmed_Chalabi_,1560,291
Ahmet_Necdet_Sezer_,3510,1407
Ai_Sugiyama_,3653,1467
Aicha_El_Ouafi_,1732,383
Aitor_Gonzalez_,3954,1568
Akbar_Hashemi_Rafsanjani_,768,54
Akhmed_Zakayev_,2556,849
Al_Davis_,2830,1022
Al_Gore_,3489,1400
Al_Pacino_,2817,1010
Al_Sharpton_,3088,1194
Alan_Ball_,2227,658
Alan_Greenspan_,2942,1099
Alan_Mulally_,1747,389
Alastair_Campbell_,3529,1415
Albert_Costa_,3560,1429
Alberto_Fujimori_,2678,930
Alberto_Ruiz_Gallardon_,2095,553
Albrecht_Mentz_,3231,1270
Aldo_Paredes_,4379,1646
Alec_Baldwin_,1830,418
Alejandro_Atchugarry_,1890,446
Alejandro_Avila_,3310,1313
Alejandro_Toledo_,1514,260
Aleksander_Kwasniewski_,2098,555
Alex_Barros_,1566,295
Alex_Penelas_,1631,324
Alex_Sink_,3624,1455
Alexander_Downer_,291,5
Alexander_Losyukov_,3156,1235
Alexander_Rumyantsev_,2258,681
Alexandra_Stevenson_,2243,667
Alexandra_Vodjanikova_,1762,395
Ali_Abbas_,3211,1262
Ali_Khamenei_,2894,1064
Ali_Naimi_,2602,876
Alice_Fisher_,2257,680
Alicia_Silverstone_,2676,928
Alimzhan_Tokhtakhounov_,1983,495
Alison_Lohman_,2897,1066
Allen_Iverson_,3900,1554
Allison_Janney_,2755,974
Allyson_Felix_,3909,1557
Alvaro_Noboa_,1288,170
Alvaro_Silva_Calderon_,1442,229
Alvaro_Uribe_,2449,795
Amanda_Beard_,3040,1161
Amanda_Bynes_,363,10
Amanda_Coetzer_,2172,621
Amber_Tamblyn_,1691,364
Amelia_Vega_,398,11
Amelie_Mauresmo_,2343,737
Amer_al-Saadi_,952,95
Amram_Mitzna_,4389,1648
Ana_Guevara_,1924,467
Ana_Palacio_,603,32
Anastasia_Myskina_,3359,1333
Anders_Ebbeson_,3237,1276
Anders_Fogh_Rasmussen_,1599,310
Andre_Agassi_,3058,1172
Andrei_Mikhnevich_,4104,1598
Andrew_Bunner_,3412,1355
Andrew_Cuomo_,2924,1086
Andrew_Niccol_,3427,1365
Andrew_Weissmann_,2744,964
Andy_Hebb_,2105,560
Andy_Roddick_,3363,1335
Angela_Bassett_,2477,809
Angela_Lansbury_,880,85
Angela_Merkel_,2365,749
Angelina_Jolie_,2347,740
Angelo_Reyes_,3892,1551
