Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.812214,1015
Aaron_Sorkin_,0.972538,1399
Abdel_Nasser_Assidi_,0.688162,659
Abdoulaye_Wade_,1.14736,1610
Abdullah_,0.771577,901
Abdullah_Gul_,1.21392,1644
Abdullah_al-Attiyah_,0.607451,443
Abdullatif_Sener_,0.968023,1389
Abel_Pacheco_,0.507307,232
Abid_Hamid_Mahmud_Al-Tikriti_,0.921857,1297
Adam_Sandler_,0.463858,131
Adam_Scott_,0.942825,1335
Adel_Al-Jubeir_,0.706753,717
Adolfo_Aguilar_Zinser_,0.741285,815
Adolfo_Rodriguez_Saa_,0.943615,1339
Adrian_McPherson_,0.841432,1106
Adrian_Nastase_,0.863691,1155
Adrien_Brody_,0.647741,557
Ahmad_Masood_,1.08538,1562
Ahmed_Chalabi_,1.19789,1639
Ahmet_Necdet_Sezer_,0.490304,198
Ai_Sugiyama_,0.445674,101
Aicha_El_Ouafi_,0.614928,466
Aitor_Gonzalez_,1.20957,1643
Akbar_Hashemi_Rafsanjani_,0.767098,887
Akhmed_Zakayev_,0.807961,998
Al_Davis_,0.978955,1413
Al_Gore_,0.716664,753
Al_Pacino_,0.432719,81
Al_Sharpton_,0.776642,915
Alan_Ball_,0.77297,908
Alan_Greenspan_,0.924769,1307
Alan_Mulally_,0.57039,359
Alastair_Campbell_,0.922011,1298
Albert_Costa_,0.67352,625
Alberto_Fujimori_,0.590082,411
Alberto_Ruiz_Gallardon_,0.457803,119
Albrecht_Mentz_,1.09888,1581
Aldo_Paredes_,1.10914,1584
Alec_Baldwin_,0.524783,265
Alejandro_Atchugarry_,0.794808,960
Alejandro_Avila_,0.797187,964
Alejandro_Toledo_,0.560546,335
Aleksander_Kwasniewski_,0.832987,1076
Alex_Barros_,0.906547,1265
Alex_Penelas_,0.645827,552
Alex_Sink_,0.610171,448
Alexander_Downer_,0.696112,677
Alexander_Losyukov_,0.528937,273
Alexander_Rumyantsev_,0.816806,1031
Alexandra_Stevenson_,0.711324,740
Alexandra_Vodjanikova_,0.821119,1043
Ali_Abbas_,0.647607,556
Ali_Khamenei_,1.00882,1457
Ali_Naimi_,0.572669,366
Alice_Fisher_,0.769493,892
Alicia_Silverstone_,0.60458,433
Alimzhan_Tokhtakhounov_,0.40121,34
Alison_Lohman_,0.893496,1228
Allen_Iverson_,0.794507,958
Allison_Janney_,0.499282,217
Allyson_Felix_,1.35848,1676
Alvaro_Noboa_,0.696812,681
Alvaro_Silva_Calderon_,0.734228,799
Alvaro_Uribe_,1.07042,1548
Amanda_Beard_,0.953319,1357
Amanda_Bynes_,0.65737,582
Amanda_Coetzer_,1.08256,1560
Amber_Tamblyn_,0.397131,31
Amelia_Vega_,0.626061,492
Amelie_Mauresmo_,0.822549,1047
Amer_al-Saadi_,0.919146,1290
Amram_Mitzna_,0.643629,544
Ana_Guevara_,0.471315,151
Ana_Palacio_,0.579313,384
Anastasia_Myskina_,0.808464,1001
Anders_Ebbeson_,1.00106,1446
Anders_Fogh_Rasmussen_,1.03595,1508
Andre_Agassi_,0.905414,1260
Andrei_Mikhnevich_,0.65775,584
Andrew_Bunner_,0.984463,1422
