Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,577,1201
Aaron_Sorkin_,1,1
Abdel_Nasser_Assidi_,626,1251
Abdoulaye_Wade_,975,1527
Abdullah_,481,1077
Abdullah_Gul_,303,772
Abdullah_al-Attiyah_,2,4
Abdullatif_Sener_,3,7
Abel_Pacheco_,491,1088
Abid_Hamid_Mahmud_Al-Tikriti_,1168,1613
Adam_Sandler_,78,223
Adam_Scott_,141,389
Adel_Al-Jubeir_,360,871
Adolfo_Aguilar_Zinser_,170,463
Adolfo_Rodriguez_Saa_,1249,1636
Adrian_McPherson_,1023,1556
Adrian_Nastase_,4,10
Adrien_Brody_,22,64
Ahmad_Masood_,5,13
Ahmed_Chalabi_,395,934
Ahmet_Necdet_Sezer_,71,204
Ai_Sugiyama_,358,867
Aicha_El_Ouafi_,2,5
Aitor_Gonzalez_,6,16
Akbar_Hashemi_Rafsanjani_,421,976
Akhmed_Zakayev_,593,1215
Al_Davis_,998,1539
Al_Gore_,623,1250
Al_Pacino_,7,19
Al_Sharpton_,981,1530
Alan_Ball_,766,1382
Alan_Greenspan_,8,22
Alan_Mulally_,391,925
Alastair_Campbell_,332,827
Albert_Costa_,516,1113
Alberto_Fujimori_,9,25
Alberto_Ruiz_Gallardon_,10,28
Albrecht_Mentz_,94,268
Aldo_Paredes_,11,31
Alec_Baldwin_,828,1431
Alejandro_Atchugarry_,660,1284
Alejandro_Avila_,416,968
Alejandro_Toledo_,580,1206
Aleksander_Kwasniewski_,1218,1630
Alex_Barros_,371,887
Alex_Penelas_,49,143
Alex_Sink_,12,34
Alexander_Downer_,302,770
Alexander_Losyukov_,750,1369
Alexander_Rumyantsev_,301,767
Alexandra_Stevenson_,727,1348
Alexandra_Vodjanikova_,1173,1614
Ali_Abbas_,375,895
Ali_Khamenei_,323,810
Ali_Naimi_,314,795
Alice_Fisher_,13,37
Alicia_Silverstone_,14,40
Alimzhan_Tokhtakhounov_,15,43
Alison_Lohman_,310,787
Allen_Iverson_,16,46
Allison_Janney_,309,786
Allyson_Felix_,473,1063
Alvaro_Noboa_,1292,1647
Alvaro_Silva_Calderon_,540,1147
Alvaro_Uribe_,618,1241
Amanda_Beard_,260,673
Amanda_Bynes_,57,167
Amanda_Coetzer_,682,1303
Amber_Tamblyn_,219,586
Amelia_Vega_,287,732
Amelie_Mauresmo_,471,1060
Amer_al-Saadi_,493,1091
Amram_Mitzna_,705,1325
Ana_Guevara_,23,67
Ana_Palacio_,162,443
Anastasia_Myskina_,163,446
Anders_Ebbeson_,1121,1599
Anders_Fogh_Rasmussen_,264,683
Andre_Agassi_,368,880
Andrei_Mikhnevich_,1048,1572
Andrew_Bunner_,684,1305
Andrew_Cuomo_,184,501
Andrew_Niccol_,617,1239
Andrew_Weissmann_,17,49
Andy_Hebb_,18,52
Andy_Roddick_,450,1022
Angela_Bassett_,704,1324
Angela_Lansbury_,148,407
Angela_Merkel_,45,131
Angelina_Jolie_,462,1047
Angelo_Reyes_,253,661
Anibal_Ibarra_,855,1453
Ann_Veneman_,226,604
Anna_Kournikova_,433,998
Anna_Nicole_Smith_,277,711
Anne_Krueger_,19,55
Anne_McLellan_,240,638
