Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,553,1141
Aaron_Sorkin_,557,1142
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,197,518
Abdullah_,900,1474
Abdullah_Gul_,290,708
Abdullah_al-Attiyah_,1009,1539
Abdullatif_Sener_,445,970
Abel_Pacheco_,805,1392
Abid_Hamid_Mahmud_Al-Tikriti_,999,1536
Adam_Sandler_,99,276
Adam_Scott_,155,416
Adel_Al-Jubeir_,423,932
Adolfo_Aguilar_Zinser_,623,1225
Adolfo_Rodriguez_Saa_,213,553
Adrian_McPherson_,1180,1611
Adrian_Nastase_,838,1424
Adrien_Brody_,114,314
Ahmad_Masood_,240,614
Ahmed_Chalabi_,389,877
Ahmet_Necdet_Sezer_,351,814
Ai_Sugiyama_,577,1166
Aicha_El_Ouafi_,303,731
Aitor_Gonzalez_,1109,1584
Akbar_Hashemi_Rafsanjani_,244,622
Akhmed_Zakayev_,857,1433
Al_Davis_,116,320
Al_Gore_,756,1355
Al_Pacino_,522,1096
Al_Sharpton_,197,519
Alan_Ball_,585,1180
Alan_Greenspan_,520,1090
Alan_Mulally_,761,1361
Alastair_Campbell_,856,1432
Albert_Costa_,963,1514
Alberto_Fujimori_,1144,1597
Alberto_Ruiz_Gallardon_,300,725
Albrecht_Mentz_,2,4
Aldo_Paredes_,3,7
Alec_Baldwin_,1054,1558
Alejandro_Atchugarry_,517,1084
Alejandro_Avila_,1160,1601
Alejandro_Toledo_,346,807
Aleksander_Kwasniewski_,283,693
Alex_Barros_,320,762
Alex_Penelas_,103,287
Alex_Sink_,1187,1613
Alexander_Downer_,289,706
Alexander_Losyukov_,896,1473
Alexander_Rumyantsev_,415,922
Alexandra_Stevenson_,550,1137
Alexandra_Vodjanikova_,280,687
Ali_Abbas_,4,10
Ali_Khamenei_,827,1414
Ali_Naimi_,423,933
Alice_Fisher_,247,629
Alicia_Silverstone_,921,1490
Alimzhan_Tokhtakhounov_,392,883
Alison_Lohman_,265,664
Allen_Iverson_,1301,1654
Allison_Janney_,531,1112
Allyson_Felix_,1270,1646
Alvaro_Noboa_,155,417
Alvaro_Silva_Calderon_,104,289
Alvaro_Uribe_,211,550
Amanda_Beard_,531,1113
Amanda_Bynes_,57,165
Amanda_Coetzer_,1249,1635
Amber_Tamblyn_,355,820
Amelia_Vega_,169,452
Amelie_Mauresmo_,454,990
Amer_al-Saadi_,171,458
Amram_Mitzna_,391,882
Ana_Guevara_,160,430
Ana_Palacio_,3,8
Anastasia_Myskina_,674,1284
Anders_Ebbeson_,109,302
Anders_Fogh_Rasmussen_,387,873
Andre_Agassi_,681,1291
Andrei_Mikhnevich_,393,885
Andrew_Bunner_,5,13
Andrew_Cuomo_,168,450
Andrew_Niccol_,197,520
Andrew_Weissmann_,276,680
Andy_Hebb_,373,852
Andy_Roddick_,484,1037
Angela_Bassett_,361,832
Angela_Lansbury_,33,96
Angela_Merkel_,135,368
Angelina_Jolie_,447,976
Angelo_Reyes_,141,383
Anibal_Ibarra_,933,1503
Ann_Veneman_,308,742
Anna_Kournikova_,696,1307
Anna_Nicole_Smith_,476,1025
Anne_Krueger_,28,82
