Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2191,612
Aaron_Sorkin_,3664,1492
Abdel_Nasser_Assidi_,1955,456
Abdoulaye_Wade_,2774,1045
Abdullah_,2331,708
Abdullah_Gul_,3364,1367
Abdullah_al-Attiyah_,4257,1632
Abdullatif_Sener_,2478,819
Abel_Pacheco_,2825,1079
Abid_Hamid_Mahmud_Al-Tikriti_,2792,1055
Adam_Sandler_,929,58
Adam_Scott_,3313,1348
Adel_Al-Jubeir_,4006,1582
Adolfo_Aguilar_Zinser_,705,29
Adolfo_Rodriguez_Saa_,2786,1053
Adrian_McPherson_,4086,1607
Adrian_Nastase_,2995,1174
Adrien_Brody_,1861,413
Ahmad_Masood_,3073,1218
Ahmed_Chalabi_,2962,1153
Ahmet_Necdet_Sezer_,2476,817
Ai_Sugiyama_,2582,902
Aicha_El_Ouafi_,3476,1424
Aitor_Gonzalez_,3562,1458
Akbar_Hashemi_Rafsanjani_,2766,1037
Akhmed_Zakayev_,2367,730
Al_Davis_,3370,1369
Al_Gore_,1009,76
Al_Pacino_,2055,519
Al_Sharpton_,3187,1278
Alan_Ball_,2189,611
Alan_Greenspan_,3907,1565
Alan_Mulally_,2212,625
Alastair_Campbell_,2471,814
Albert_Costa_,4273,1636
Alberto_Ruiz_Gallardon_,2027,498
Albrecht_Mentz_,1763,362
Aldo_Paredes_,3229,1297
Alec_Baldwin_,2601,918
Alejandro_Atchugarry_,3153,1256
Alejandro_Avila_,2639,946
Alejandro_Toledo_,1463,206
Aleksander_Kwasniewski_,2182,607
Alex_Barros_,3027,1193
Alex_Penelas_,1228,124
Alex_Sink_,2144,578
Alexander_Downer_,1447,195
Alexander_Losyukov_,2121,563
Alexander_Rumyantsev_,2217,630
Alexandra_Stevenson_,2799,1061
Alexandra_Vodjanikova_,2515,849
Ali_Abbas_,2468,813
Ali_Khamenei_,2241,648
Ali_Naimi_,819,39
Alice_Fisher_,2673,971
Alicia_Silverstone_,2548,879
Alimzhan_Tokhtakhounov_,1405,178
Alison_Lohman_,1425,185
Allen_Iverson_,2600,916
Allison_Janney_,1859,412
Allyson_Felix_,3976,1577
Alvaro_Noboa_,2146,579
Alvaro_Silva_Calderon_,1505,227
Alvaro_Uribe_,2086,540
Amanda_Beard_,2981,1167
Amanda_Bynes_,1706,319
Amanda_Coetzer_,4241,1630
Amber_Tamblyn_,1478,214
Amelia_Vega_,2273,666
Amelie_Mauresmo_,3435,1408
Amer_al-Saadi_,2733,1013
Amram_Mitzna_,2395,753
Ana_Guevara_,2963,1155
Ana_Palacio_,1152,108
Anastasia_Myskina_,4268,1634
Anders_Ebbeson_,3778,1530
Anders_Fogh_Rasmussen_,3709,1506
Andre_Agassi_,2013,489
Andrei_Mikhnevich_,2163,590
Andrew_Bunner_,2421,776
Andrew_Cuomo_,2994,1172
Andrew_Niccol_,3176,1271
Andrew_Weissmann_,3539,1452
Andy_Hebb_,3234,1302
Andy_Roddick_,4085,1606
Angela_Bassett_,3525,1448
Angela_Lansbury_,1126,104
Angela_Merkel_,590,20
Angelina_Jolie_,1633,280
Angelo_Reyes_,3027,1194
Anibal_Ibarra_,3066,1213
