Name,Scores,EMD Ranks
,,,
,,,
Aaron_Peirsol_,117.282,559
Aaron_Sorkin_,134.5,1089
Abdel_Nasser_Assidi_,173.09,1650
Abdoulaye_Wade_,195.732,1679
Abdullah_,101.819,215
Abdullah_Gul_,106.025,294
Abdullah_al-Attiyah_,139.403,1232
Abdullatif_Sener_,124.881,766
Abel_Pacheco_,135.925,1131
Abid_Hamid_Mahmud_Al-Tikriti_,116.789,545
Adam_Sandler_,115.315,511
Adam_Scott_,160.236,1582
Adel_Al-Jubeir_,148.605,1438
Adolfo_Aguilar_Zinser_,84.641,47
Adolfo_Rodriguez_Saa_,90.6248,84
Adrian_McPherson_,155.08,1518
Adrian_Nastase_,136.947,1158
Adrien_Brody_,110.829,399
Ahmad_Masood_,126.414,810
Ahmed_Chalabi_,110.738,396
Ahmet_Necdet_Sezer_,129.485,927
Ai_Sugiyama_,130.562,963
Aicha_El_Ouafi_,151.228,1473
Aitor_Gonzalez_,170.287,1642
Akbar_Hashemi_Rafsanjani_,103.614,244
Akhmed_Zakayev_,128.853,901
Al_Davis_,149.341,1444
Al_Gore_,82.9949,39
Al_Pacino_,136.661,1153
Al_Sharpton_,144.197,1354
Alan_Ball_,123.617,725
Alan_Greenspan_,139.925,1244
Alan_Mulally_,128.878,903
Alastair_Campbell_,103.851,248
Albert_Costa_,168.742,1634
Alberto_Ruiz_Gallardon_,106.306,304
Albrecht_Mentz_,128.809,898
Aldo_Paredes_,113.553,462
Alec_Baldwin_,103.862,249
Alejandro_Atchugarry_,120.513,641
Alejandro_Avila_,148.379,1435
Alejandro_Toledo_,130.829,974
Aleksander_Kwasniewski_,138.494,1206
Alex_Barros_,109.304,367
Alex_Penelas_,106.854,317
Alex_Sink_,118.596,589
Alexander_Downer_,98.3891,171
Alexander_Losyukov_,140.57,1261
Alexander_Rumyantsev_,112.073,431
Alexandra_Stevenson_,160.329,1584
Alexandra_Vodjanikova_,155.272,1521
Ali_Abbas_,109.483,374
Ali_Khamenei_,122.173,685
Ali_Naimi_,112.334,440
Alice_Fisher_,139.604,1236
Alicia_Silverstone_,129.926,946
Alimzhan_Tokhtakhounov_,117.456,564
Alison_Lohman_,106.473,310
Allen_Iverson_,142.216,1307
Allison_Janney_,131.445,993
Allyson_Felix_,139.298,1228
Alvaro_Noboa_,111.092,406
Alvaro_Silva_Calderon_,126.824,827
Alvaro_Uribe_,99.7883,185
Amanda_Beard_,116.52,537
Amanda_Bynes_,87.5164,58
Amanda_Coetzer_,140.542,1260
Amber_Tamblyn_,109.01,363
Amelia_Vega_,104.662,262
Amelie_Mauresmo_,145.093,1371
Amer_al-Saadi_,98.9492,174
Amram_Mitzna_,126.974,830
Ana_Guevara_,131.957,1014
Ana_Palacio_,101.289,208
Anastasia_Myskina_,156.07,1532
Anders_Ebbeson_,162.859,1599
Anders_Fogh_Rasmussen_,166.942,1622
Andre_Agassi_,124.808,762
Andrei_Mikhnevich_,144.3,1356
Andrew_Bunner_,111.807,426
Andrew_Cuomo_,119.452,616
Andrew_Niccol_,128.968,908
Andrew_Weissmann_,160.892,1588
Andy_Hebb_,110.046,386
Andy_Roddick_,131.04,984
Angela_Bassett_,151.935,1477
